time,DEVICE VOLTAGE B2|XI2,DEVICE VOLTAGE B2|XI4,DEVICE VOLTAGE B2|XI6,DEVICE VOLTAGE B1|XI10
4.4200000000000000e-11,-3.5005476247792790e-05,1.0577415344572590e-04,6.7274082976607878e-05,9.3998941359363470e-05
4.4400000000000003e-11,-6.2706055620398795e-05,1.2154581542394868e-04,6.0902919805754383e-05,1.0328944554823545e-04
4.4600000000000000e-11,-7.7193553142767963e-05,1.4009229951695955e-04,5.6578798223198239e-05,1.1335586975651994e-04
4.4800000000000003e-11,-8.0647902289081099e-05,1.6189457073901599e-04,5.4406817048553415e-05,1.2436055917123030e-04
4.5000000000000000e-11,-7.5574022807507895e-05,1.8741461751123535e-04,5.4425512190932423e-05,1.3657028897551043e-04
4.5200000000000003e-11,-6.4556310113900308e-05,2.1705103342194019e-04,5.6626359696442299e-05,1.5034705924686176e-04
4.5400000000000000e-11,-5.0049195293376205e-05,2.5108977511518376e-04,6.0974990056655599e-05,1.6614461177101583e-04
4.5600000000000003e-11,-3.4212204859190393e-05,2.8964852614438857e-04,6.7433096793018536e-05,1.8450911048489976e-04
4.5800000000000000e-11,-1.8798676670029632e-05,3.3259626925316387e-04,7.5979722000454105e-05,2.0608063144224740e-04
4.6000000000000003e-11,-5.1008494125110807e-06,3.7940608696818861e-04,8.6630321141739939e-05,2.3158898432649121e-04
4.6199999999999999e-11,6.0536438796529654e-06,4.2888730880803701e-04,9.9451779184221505e-05,2.6183197578849663e-04
4.6400000000000003e-11,1.4264188950926926e-05,4.7877406299268611e-04,1.1457142266810796e-04,2.9761532991288145e-04
4.6599999999999999e-11,1.9491053559008753e-05,5.2525624341997557e-04,1.3217817044598769e-04,3.3962039884696902e-04
4.6800000000000003e-11,2.1973146978449520e-05,5.6273448603566371e-04,1.5251448566657789e-04,3.8815073474811817e-04
4.6999999999999999e-11,2.2140701629129797e-05,5.8426808188364514e-04,1.7585884762209730e-04,4.4270259627834615e-04
4.7200000000000002e-11,2.0531821568215196e-05,5.8309658380685753e-04,2.0249967446581623e-04,5.0133762397429555e-04
4.7399999999999999e-11,1.7719445392537289e-05,5.5498945089190572e-04,2.3270159655511497e-04,5.5996322486668866e-04
4.7600000000000002e-11,1.4252792472361948e-05,5.0028583888925618e-04,2.6666128357019067e-04,6.1189249387405770e-04
4.7799999999999999e-11,1.0615039573439314e-05,4.2428125211108346e-04,3.0444060141659969e-04,6.4836013191364305e-04
4.8000000000000002e-11,7.1970330181901157e-06,3.3563752189436991e-04,3.4585087378147445e-04,6.6059691546702364e-04
4.8199999999999999e-11,4.2854215782389275e-06,2.4383304831283872e-04,3.9025105732740036e-04,6.4311784439578931e-04
4.8400000000000002e-11,2.0627240252490827e-06,1.5702309543000041e-04,4.3623107044668747e-04,5.9646102336302100e-04
4.8599999999999999e-11,6.1645344404018477e-07,8.0989904282328441e-05,4.8120419808688679e-04,5.2737426573224865e-04
4.8800000000000002e-11,-4.5608453181871311e-08,1.9051617627581441e-05,5.2105210891874223e-04,4.4622387268576056e-04
4.8999999999999999e-11,2.3322248088783322e-08,-2.7530954367458053e-05,5.5013319644323902e-04,3.6343598219626774e-04
4.9200000000000002e-11,7.2889963545827327e-07,-5.9029847183504400e-05,5.6204851674778930e-04,2.8696829613436304e-04
4.9399999999999999e-11,1.9547729570041254e-06,-7.6786929770461068e-05,5.5131838694668061e-04,2.2149267752537909e-04
4.9600000000000002e-11,3.5795714519079912e-06,-8.2845355452890060e-05,5.1546808784345467e-04,1.6881127103489962e-04
4.9799999999999999e-11,5.4908263932680761e-06,-7.9650001061157806e-05,4.5640644970018109e-04,1.2874758506083040e-04
5.0000000000000002e-11,7.5953436024090825e-06,-6.9790468216210399e-05,3.8017109733414314e-04,1.0000570337939397e-04
5.0199999999999999e-11,9.8259091756681126e-06,-5.5779112002885843e-05,2.9516073028698761e-04,8.0803290018733765e-05
5.0400000000000002e-11,1.2144496047544238e-05,-3.9871379753946711e-05,2.0989991880683153e-04,6.9269166556289543e-05
5.0599999999999998e-11,1.4542337871702911e-05,-2.3938830764671452e-05,1.3137627866725816e-04,6.3662999483936493e-05
5.0800000000000002e-11,1.7037370648918709e-05,-9.3995681732344463e-06,6.4326541284060156e-05,6.2479799194936259e-05
5.0999999999999998e-11,1.9669651497486738e-05,2.7973292282864462e-06,1.1265427893418839e-05,6.4486599110442401e-05
5.1200000000000002e-11,2.2495484251666450e-05,1.2142998894759569e-05,-2.7124508375971968e-05,6.8721871686257553e-05
5.1400000000000005e-11,2.5581106962518654e-05,1.8508153964906288e-05,-5.1523467572771728e-05,7.4475796059207073e-05
5.1600000000000001e-11,2.8996852062790771e-05,2.2063410257825222e-05,-6.3550236558032765e-05,8.1261725528976802e-05
5.1800000000000005e-11,3.2812560034745382e-05,2.3192094658836312e-05,-6.5406615950265758e-05,8.8784816017981847e-05
5.2000000000000001e-11,3.7094630567087770e-05,2.2405027143164306e-05,-5.9578229196363309e-05,9.6911422104309006e-05
5.2200000000000005e-11,4.1904438925270828e-05,2.0264416905723463e-05,-4.8581474186452536e-05,1.0564158069399644e-04
5.2400000000000001e-11,4.7297010418027069e-05,1.7321550557633069e-05,-3.4757584182138142e-05,1.1508611164189815e-04
5.2600000000000004e-11,5.3317955408040460e-05,1.4070582546222277e-05,-2.0120399654963773e-05,1.2544927714971810e-04
5.2800000000000001e-11,5.9995936348495814e-05,1.0918680677017725e-05,-6.2621992671562479e-06,1.3701742232762057e-04
5.3000000000000004e-11,6.7327816342289612e-05,8.1711997223485230e-06,5.6843266788753047e-06,1.5015348978054450e-04
5.3200000000000001e-11,7.5254906364755989e-05,6.0295202049053627e-06,1.5035846596361002e-05,1.6529666342969239e-04
5.3400000000000004e-11,8.3632248271854506e-05,4.5986625711600371e-06,2.1511346992888403e-05,1.8296546766243541e-04
5.3600000000000001e-11,9.2198664885452251e-05,3.9016701381237779e-06,2.5160804634236410e-05,2.0376109047480742e-04
5.3800000000000004e-11,1.0056121285303689e-04,3.8979298928299542e-06,2.6281475121348550e-05,2.2836494519128315e-04
5.4000000000000001e-11,1.0820913727021732e-04,4.5029632031841013e-06,2.5332112366075070e-05,2.5751967382017056e-04
5.4200000000000004e-11,1.1456533724800239e-04,5.6076867162075241e-06,2.2853301110303080e-05,2.9197485887208990e-04
5.4400000000000001e-11,1.1906874447520112e-04,7.0956559372784420e-06,1.9399663084099877e-05,3.3236700067761706e-04
5.4600000000000004e-11,1.2126650407261045e-04,8.8573132225494870e-06,1.5487230477106610e-05,3.7898969077867090e-04
5.4800000000000001e-11,1.2088945638678055e-04,1.0800730744224379e-05,1.1557034542625660e-05,4.3140384903699914e-04
5.5000000000000004e-11,1.1789122595402146e-04,1.2858738375937132e-05,7.9541567128620192e-06,4.8786538114467239e-04
5.5200000000000001e-11,1.1244534674120999e-04,1.4992637286917160e-05,4.9202488911544949e-06,5.4465672443972839e-04
5.5400000000000004e-11,1.0490815718451583e-04,1.7192915691350728e-05,2.5968387748530754e-06,5.9564173988666392e-04
5.5600000000000001e-11,9.5762214105463091e-05,1.9477511406523053e-05,1.0364984378398000e-06,6.3264432041268697e-04
5.5800000000000004e-11,8.5555077747404858e-05,2.1888227683935285e-05,2.1904142393334450e-07,6.4723181252798105e-04
5.6000000000000000e-11,7.4844144034064600e-05,2.4485931136979482e-05,7.0207381452738442e-08,6.3370636842181546e-04
5.6200000000000004e-11,6.4152969870971124e-05,2.7345160242679609e-05,4.8070496326077128e-07,5.9181483621200781e-04
5.6400000000000000e-11,5.3940379135481529e-05,3.0548736294971512e-05,1.3239525678251250e-06,5.2727720555618670e-04
5.6600000000000004e-11,4.4581245830494557e-05,3.4182842513552053e-05,2.4713404337158174e-06,4.4965844543895018e-04
5.6800000000000000e-11,3.6356956933358158e-05,3.8332744169301822e-05,3.8043043769731849e-06,3.6905518250290262e-04
5.7000000000000003e-11,2.9453544462640572e-05,4.3078801934196833e-05,5.2229242369679222e-06,2.9351269402559730e-04
5.7200000000000000e-11,2.3965796386495570e-05,4.8491685142552461e-05,6.6511171243339432e-06,2.2800763248666446e-04
5.7400000000000003e-11,1.9905981810801056e-05,5.4624845581196450e-05,8.0387717809064241e-06,1.7468453996628838e-04
5.7600000000000000e-11,1.7216031481259520e-05,6.1501704281753189e-05,9.3613587984966464e-06,1.3364989691587914e-04
5.7800000000000003e-11,1.5782097397276393e-05,6.9095300808708429e-05,1.0617653422751101e-05,1.0380361784622897e-04
5.8000000000000000e-11,1.5450426044278320e-05,7.7300311067776933e-05,1.1826231718883293e-05,8.3480691007974846e-05
5.8200000000000003e-11,1.6043480140788753e-05,8.5902023800485500e-05,1.3021360807541809e-05,7.0869083641603818e-05
5.8400000000000000e-11,1.7375285502843398e-05,9.4553169724538773e-05,1.4248816543244811e-05,6.4249189523554769e-05
5.8599999999999997e-11,1.9265094259386794e-05,1.0277383584968852e-04,1.5562045187070026e-05,6.2113416274134567e-05
5.8800000000000006e-11,2.1548650736946761e-05,1.0998703944097810e-04,1.7018956321828949e-05,6.3212988506097104e-05
5.9000000000000003e-11,2.4086606348126520e-05,1.1559079751787697e-04,1.8679507386575722e-05,6.6563504256128057e-05
5.9200000000000000e-11,2.6769922300229584e-05,1.1905147733889844e-04,2.0604127326072254e-05,7.1428495847754804e-05
5.9399999999999997e-11,2.9522384146425623e-05,1.1999241252310640e-04,2.2852934241927395e-05,7.7292267694341430e-05
5.9600000000000006e-11,3.2300593402673847e-05,1.1825303477099620e-04,2.5485627469447065e-05,8.3828628335569133e-05
5.9800000000000003e-11,3.5091972854271920e-05,1.1390570778542783e-04,2.8561863827934239e-05,9.0869554594188160e-05
6.0000000000000000e-11,3.7911412730137905e-05,1.0723243002230111e-04,3.2141832253558735e-05,9.8376374403475245e-05
6.0199999999999996e-11,4.0797197941368743e-05,9.8674121923965171e-05,3.6286581134411661e-05,1.0641515331524925e-04
6.0400000000000006e-11,4.3806806282241717e-05,8.8768395063993958e-05,4.1057389745915022e-05,1.1513732062191237e-04
6.0600000000000003e-11,4.7013074128956613e-05,7.8089016250294490e-05,4.6513093247078102e-05,1.2476604513010487e-04
6.0799999999999999e-11,5.0501111182977026e-05,6.7195067968513545e-05,5.2703817441315700e-05,1.3558841329280516e-04
6.0999999999999996e-11,5.4366227963495263e-05,5.6592888253692662e-05,5.9659244698326237e-05,1.4795302686161367e-04
6.1200000000000006e-11,5.8713032737142992e-05,4.6710602696690506e-05,6.7369756927701343e-05,1.6227213671703245e-04
6.1400000000000003e-11,6.3655765930639103e-05,3.7883526584418305e-05,7.5760302646750996e-05,1.7902669568442404e-04
6.1599999999999999e-11,6.9319871124644294e-05,3.0348372631258408e-05,8.4660280873216035e-05,1.9877144706896256e-04
6.1799999999999996e-11,7.5844747789177627e-05,2.4244421472760057e-05,9.3777844381543141e-05,2.2213487553774899e-04
6.2000000000000006e-11,8.3387581272629415e-05,1.9620157371400618e-05,1.0269151219252808e-04,2.4980479209115499e-04
6.2200000000000002e-11,9.2128082751511247e-05,1.6444129009424814e-05,1.1087179151262556e-04,2.8248356559490981e-04
6.2399999999999999e-11,1.0227386999008895e-04,1.4618916389928658e-05,1.1773763693598410e-04,3.2078687170545092e-04
6.2599999999999996e-11,1.1406604134946530e-04,1.3997104174739766e-05,1.2273889843685381e-04,3.6504749206238662e-04
6.2800000000000005e-11,1.2778418645411965e-04,1.4398141673833762e-05,1.2544364447807899e-04,4.1497826241358770e-04
6.3000000000000002e-11,1.4374955943100140e-04,1.5624971504453153e-05,1.2560597311347154e-04,4.6916617959650176e-04
6.3199999999999999e-11,1.6232430309455118e-04,1.7479378279603001e-05,1.2319749731249584e-04,5.2445303444201687e-04
6.3399999999999996e-11,1.8390329662687239e-04,1.9775167514465494e-05,1.1839914625716903e-04,5.7544956318151066e-04
6.3600000000000005e-11,2.0889318957330370e-04,2.2348528787997761e-05,1.1156191367648259e-04,6.1469152559120131e-04
6.3800000000000002e-11,2.3767022924039283e-04,2.5065238541013570e-05,1.0315105812333349e-04,6.3401608324018444e-04
6.3999999999999999e-11,2.7050445740282072e-04,2.7824675115651276e-05,9.3687760678118408e-05,6.2718613218603009e-04
6.4200000000000008e-11,3.0743331461720194e-04,3.0560907787039860e-05,8.3697952292899994e-05,5.9263928213681093e-04
6.4400000000000005e-11,3.4806540660924556e-04,3.3241347030449789e-05,7.3672941399015906e-05,5.3456417914333684e-04
6.4600000000000002e-11,3.9130286952640352e-04,3.5863584648022837e-05,6.4042538648336486e-05,4.6144459189801133e-04
6.4799999999999999e-11,4.3500369140544618e-04,3.8451105987182811e-05,5.5159188632161972e-05,3.8305982389532452e-04
6.5000000000000008e-11,4.7568212480653534e-04,4.1048532834183294e-05,4.7290885223374356e-05,3.0776345418186374e-04
6.5200000000000005e-11,5.0846327358705407e-04,4.3716974245576058e-05,4.0620758481695237e-05,2.4112852155684731e-04
6.5400000000000002e-11,5.2759313775775760e-04,4.6529946599739505e-05,3.5251638687032859e-05,1.8590157631831618e-04
6.5599999999999998e-11,5.2769134018175218e-04,4.9570195235936123e-05,3.1214305267481110e-05,1.4265653447965919e-04
6.5800000000000008e-11,5.0549842867611983e-04,5.2927625564932290e-05,2.8478393516063831e-05,1.1059771000087318e-04
6.6000000000000005e-11,4.6132736954753806e-04,5.6698443084791295e-05,2.6965061867820847e-05,8.8227415240219062e-05
6.6200000000000001e-11,3.9934313692350495e-04,6.0985515018061990e-05,2.6560570477366467e-05,7.3804011402613662e-05
6.6399999999999998e-11,3.2644755300385153e-04,6.5899901642889596e-05,2.7129947937606652e-05,6.5617124169960899e-05
6.6600000000000008e-11,2.5040943125013895e-04,7.1563458463228067e-05,2.8529973347522262e-05,6.2133473311849982e-05
6.6800000000000005e-11,1.7817286156334195e-04,7.8112372442975278e-05,3.0620801315961632e-05,6.2061015158965054e-05
6.7000000000000001e-11,1.1489421060505546e-04,8.5701453305496287e-05,3.3275713335169527e-05,6.4365128392067876e-05
6.7199999999999998e-11,6.3714141605634398e-05,9.4508935485332235e-05,3.6388678801799835e-05,6.8258172714930692e-05
6.7400000000000008e-11,2.5984004131904868e-05,1.0474143153106311e-04,3.9879629938829597e-05,7.3175225965864906e-05
6.7600000000000004e-11,1.6626987923146321e-06,1.1663847775080135e-04,4.3697569519669812e-05,7.8743645687224284e-05
6.7800000000000001e-11,-1.0283499408541898e-05,1.3047577915987165e-04,4.7821813239207863e-05,8.4751167746994533e-05
6.7999999999999998e-11,-1.1539271524787852e-05,1.4656572812886553e-04,5.2261801563074758e-05,9.1115578815854659e-05
6.8200000000000007e-11,-4.1626634988451605e-06,1.6525295096467057e-04,5.7055990209153038e-05,9.7857956320509973e-05
6.8400000000000004e-11,9.6369950381273881e-06,1.8690140529705891e-04,6.2270344575129170e-05,1.0508072657113810e-04
6.8600000000000001e-11,2.7671006637127357e-05,2.1186773630385385e-04,6.7996928614244383e-05,1.1295120562328315e-04
6.8799999999999998e-11,4.7894314063604183e-05,2.4045300078338400e-04,7.4353002967259221e-05,1.2169080987478039e-04
6.9000000000000007e-11,6.8482716231706579e-05,2.7282143942791400e-04,8.1480939316501140e-05,1.3156973475147367e-04
6.9200000000000004e-11,8.7874097093830703e-05,3.0887148265812511e-04,8.9549121067605545e-05,1.4290656679079051e-04
6.9400000000000001e-11,1.0478950358207067e-04,3.4804374897196206e-04,9.8753827884627953e-05,1.5607194266465988e-04
6.9599999999999997e-11,1.1824944806168157e-04,3.8906142304396472e-04,1.0932187224106650e-04,1.7149485835682139e-04
6.9800000000000007e-11,1.2759210478977538e-04,4.2963420787910643e-04,1.2151342931751937e-04,1.8966932457987727e-04
7.0000000000000004e-11,1.3248782768789867e-04,4.6623154542350226e-04,1.3562401090335939e-04,2.1115737613819336e-04
7.0200000000000001e-11,1.3293689369339503e-04,4.9413155202870105e-04,1.5198378159023181e-04,2.3658138988715547e-04
7.0399999999999997e-11,1.2923963701991597e-04,5.0800048336171002e-04,1.7095127038660194e-04,2.6659346772883795e-04
7.0600000000000007e-11,1.2193798175038347e-04,5.0311096422525452e-04,1.9289684063855564e-04,3.0180156873035012e-04
7.0800000000000004e-11,1.1173783563437783e-04,4.7690184549061573e-04,2.1816892173238302e-04,3.4262143155568711e-04
7.1000000000000000e-11,9.9426998000361829e-05,4.3015650700323194e-04,2.4703302462060896e-04,3.8901412404674442e-04
7.1199999999999997e-11,8.5801861952614821e-05,3.6709493261951720e-04,2.7957054017018574e-04,4.4007446813182133e-04
7.1400000000000007e-11,7.1610774011371449e-05,2.9428218435567063e-04,3.1552317671891848e-04,4.9348474643090535e-04
7.1600000000000003e-11,5.7515962643831538e-05,2.1895222907665734e-04,3.5407435399805517e-04,5.4498195221643281e-04
7.1800000000000000e-11,4.4071791717849644e-05,1.4753110745150839e-04,3.9358002610472058e-04,5.8821071128294100e-04
7.1999999999999997e-11,3.1715340646332272e-05,8.4797142859961282e-05,4.3131024331699038e-04,6.1550385327440848e-04
7.2200000000000007e-11,2.0765395914957999e-05,3.3668859890206786e-05,4.6334215460847950e-04,6.1989597063328368e-04
7.2400000000000003e-11,1.1426927794817394e-05,-4.6155309255068115e-06,4.8482023072478011e-04,5.9780234674662678e-04
7.2600000000000000e-11,3.7992579125390933e-06,-3.0161029488454930e-05,4.9077259499426154e-04,5.5085456627551968e-04
7.2799999999999997e-11,-2.1130199224737942e-06,-4.4058619995829366e-05,4.7743261037842724e-04,4.8556681643983403e-04
7.3000000000000006e-11,-6.3868435629248599e-06,-4.8059244436497053e-05,4.4360978968556512e-04,4.1100463082355059e-04
7.3200000000000003e-11,-9.1655748681179179e-06,-4.4287316082208053e-05,3.9140784288624558e-04,3.3595794515288495e-04
7.3400000000000000e-11,-1.0642455179253300e-05,-3.4992518314639797e-05,3.2584236452158942e-04,2.6703734724803797e-04
7.3599999999999997e-11,-1.1043305244868770e-05,-2.2342442376376528e-05,2.5354857055967582e-04,2.0810022916913787e-04
7.3800000000000006e-11,-1.0609344035364892e-05,-8.2620556394061563e-06,1.8124188503878492e-04,1.6061200736265690e-04
7.4000000000000003e-11,-9.5811025081581561e-06,5.6753792297610844e-06,1.1454828446837011e-04,1.2437074903653552e-04
7.4200000000000000e-11,-8.1843776348736737e-06,1.8305985191957411e-05,5.7439227886548414e-05,9.8211551499616075e-05
7.4399999999999996e-11,-6.6190057551620369e-06,2.8886590040033845e-05,1.2168100005884327e-05,8.0536905380106596e-05
7.4600000000000006e-11,-5.0509617884775270e-06,3.7068185287254159e-05,-2.0514052131401965e-05,6.9659767828902271e-05
7.4800000000000003e-11,-3.6079621918125614e-06,4.2841657109287060e-05,-4.1043260140450556e-05,6.4000318528391499e-05
7.5000000000000000e-11,-2.3784214129667713e-06,4.6466186063763679e-05,-5.0720874936138943e-05,6.2184346779632489e-05
7.5199999999999996e-11,-1.4133334152734414e-06,4.8390090145333312e-05,-5.1416113615873075e-05,6.3081042317820541e-05
7.5400000000000006e-11,-7.3045468983893573e-07,4.9172593837844935e-05,-4.5298617531242957e-05,6.5805534726046181e-05
7.5600000000000003e-11,-3.2006621907933748e-07,4.9413103359276300e-05,-3.4604431015262004e-05,6.9701914091188270e-05
7.5799999999999999e-11,-1.5158427015930576e-07,4.9692153655552337e-05,-2.1442457082636063e-05,7.4316264129294985e-05
7.5999999999999996e-11,-1.8035604239184779e-07,5.0525497680343139e-05,-7.6489318494059037e-06,7.9365597090204980e-05
7.6200000000000006e-11,-3.5409207904472915e-07,5.2330182119326823e-05,5.3063923763199455e-06,8.4706498144143189e-05
7.6400000000000002e-11,-6.1852844593461302e-07,5.5399346888710779e-05,1.6364211186164332e-05,9.0306030050411513e-05
7.6599999999999999e-11,-9.2205698200278329e-07,5.9881519024513761e-05,2.4876245221601279e-05,9.6216586485659843e-05
7.6800000000000009e-11,-1.2191960541338259e-06,6.5761183595616909e-05,3.0571537400410741e-05,1.0255571141521962e-04
7.7000000000000006e-11,-1.4728877558280506e-06,7.2841140808327064e-05,3.3498506296495888e-05,1.0949135183976704e-04
7.7200000000000002e-11,-1.6556960564593612e-06,8.0733203418541683e-05,3.3952641261017746e-05,1.1723256906863003e-04
7.7399999999999999e-11,-1.7500434818440195e-06,8.8869347354733795e-05,3.2398915341178827e-05,1.2602539483769706e-04
7.7600000000000009e-11,-1.7476633040279371e-06,9.6545599513298127e-05,2.9396668625543920e-05,1.3615325957397646e-04
7.7800000000000005e-11,-1.6484629859690282e-06,1.0300222679905504e-04,2.5532950234061269e-05,1.4794118286781140e-04
